TMC,DISTANCE,AADT,NO_LANES,MEDWID,SPD_LIMT,SURF_WID,ACCESS,RTE_NBR,Facility_Type,Total,Fatal,Injury,PDO,Total_NonInt,Fatal_NonInt,Injury_NonInt,PDO_NonInt,SHD_WID,myState,OptSpd,SpdVarr1,SpdVarr1_wkd,SpdVarr1_wke,OptSpd_wkd,OptSpd_wke,SpdVarr2,SpdVarr3,SpdVarr4,SpdAvg,SpdCrash,SpdBefCr1,SpdBefCr2,SpdBefCr3,SpdBefCr4,SpdBefCrSD1,SpdBefCrSD2,SpdBefCrSD3,SpdBefCrSD4,SpdBefCrSim1,SpdBefCrSim2,SpdBefCrSim3,SpdBefCrSim4,SpdFF,L_of_Cuv,N_of_Cuv,MinRadius
122N06414,0.61985,12703,4,56,NA,48,L,0052R,3_RMD,3,0,2,1,2,0,1,1,NA,OH,50.14516854,1.489326282,1.48936016,1.489539688,49.9580597,50.715,0.950876993,0.728090352,0,38.16854901,38.47344828,17.0340458,17.0340458,17.0340458,17.0340458,NA,23.01912177,21.23052765,18.33538369,49.86975,49.588,49.588,49.588,50.715,0.13,2,716.2
122N06381,2.41095,6510,4,52,NA,48,L,0036R,3_RMD,0,0,0,0,0,0,0,0,NA,OH,60.90821053,0.800235908,0.800254111,0.800350574,60.69524476,61.99585714,0.323617676,0.084845604,0.15712434,56.00500879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.97953162,0.01,1,954.9333333
122N07329,2.94388,3272.144044,2,NA,NA,20,N,0052R,1_R2L,4,0,2,2,3,0,1,2,NA,OH,54.07126531,1.471017231,1.471050692,1.471228013,53.79679188,56.07390476,0.735530218,0.414649996,0,44.43756221,49.14094978,49.37967247,49.37967247,49.37967247,49.37967247,4.782184162,4.309600823,5.456415928,4.931216063,54.66676981,55.02703531,55.01185084,55.21936792,53.9794635,0.33,4,520.8727273
122N07338,0.88019,11430,4,NA,NA,52.53149121,F,0052R,2_RMU,6,0,1,5,6,0,1,5,NA,OH,57.61243636,1.08581345,1.085838149,1.085969036,57.61243636,58.89869533,0.569092494,0.232117701,0.368391839,47.93211095,48.01036364,53.74995804,53.74995804,53.74995804,53.74995804,4.160261434,22.17367553,17.72126758,16.70817536,57.30101779,57.35292088,57.77247091,58.62598848,57.61243636,0.7,3,1432.4
122N07235,3.71097,4670,4,NA,NA,48,L,0062R,3_RMD,1,0,0,1,1,0,0,1,NA,OH,55.89745607,0.867757265,0.867777004,0.867881606,55.50074738,56.90139046,0.318098774,0.11538192,0.085710542,44.80357636,NA,48.57997091,48.57997091,48.57997091,48.57997091,NA,NA,7.081173958,6.201977136,59.32669145,58.85584469,56.53132904,54.69660942,55.78075992,1.65,19,286.48
122N07236,1.73678,4670,4,2,NA,48,L,0062R,3_RMD,4,0,4,0,4,0,4,0,NA,OH,58.70805634,0.65095603,0.650970838,0.651049306,58.43371963,59.54674286,0.438151128,0.158116932,0,52.89604239,52.82133375,55.31638779,55.31638779,55.31638779,55.31638779,7.609616367,6.158766043,5.896275545,8.003718328,55.93425723,58.09844629,57.89266667,59.20888336,58.70805634,1.73,25,286.48
122N07710,0.34338,5520,2,NA,NA,22.51921169,N,0068R,1_R2L,1,0,0,1,1,0,0,1,NA,OH,53.74643478,1.628539655,1.6285767,1.628773009,53.74643478,53.74643478,0.698637897,0,0,45.00210992,28.74809302,NA,NA,NA,NA,NA,NA,NA,NA,47.643975,50.87630204,50.87630204,50.87630204,53.74643478,0.06,1,716.2
122N07718,0.94979,6933.677498,2,NA,NA,26.92928052,N,0068R,1_R2L,2,0,1,1,1,0,1,0,NA,OH,55.74854348,0.685353176,0.685368765,0.68545138,55.37237247,56.9874,0.60049498,0.20033542,0.660593065,50.10549131,46.0678297,NA,NA,NA,NA,NA,NA,2.083771772,22.11244158,55.27814637,53.4256875,53.4256875,55.39373115,55.48920545,0.18,5,520.8727273
122N07948,0.19321,5842.915603,2,NA,NA,41.09818175,N,0033R,1_R2L,0,0,0,0,0,0,0,0,NA,OH,22.43729032,1.485198468,1.485232252,1.485411282,22.43729032,23.57816949,0.405951215,0.316990885,0.565324557,16.3998505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.1852,0.13,3,1909.866667
122N07947,0.32507,5941,2,NA,NA,48,N,0033R,1_R2L,3,0,0,3,2,0,0,2,NA,OH,26.90234483,1.010136738,1.010159715,1.01028148,26.59663636,27.86314286,0.293654811,0.264319497,0.237376112,18.90983676,22.9727687,25.85606285,25.85606285,25.85606285,25.85606285,7.13471173,5.099122022,6.200236364,8.507507068,23.95206827,27.86314286,27.86314286,27.86314286,27.21516279,0.32507,6,1145.92
122N07715,1.48332,6859,2,NA,NA,24,N,0068R,1_R2L,2,0,0,2,2,0,0,2,NA,OH,59.39884764,1.117188362,1.117213775,1.117348444,59.3328,60.1967479,0.404940707,0.154600372,0.320196419,55.97991866,52.45972406,57.92191936,57.92191936,57.92191936,57.92191936,7.430056805,4.36259018,3.893291915,3.736226523,59.93589974,58.6487252,58.6326922,58.48804408,59.99946067,1.34,6,636.6222222
122N07716,2.25767,6998,2,NA,NA,24,N,0068R,1_R2L,1,0,0,1,1,0,0,1,NA,OH,59.10990545,1.171439293,1.171465939,1.171607148,58.89573913,60.20453333,0.385229159,0.210149625,0.325766433,55.39929043,54.30475724,57.03587368,57.03587368,57.03587368,57.03587368,NA,NA,NA,NA,56.15976865,56.35386492,57.49476772,60.21746247,59.33182769,0.03,1,716.2
122N07717,1.00528,6998,2,NA,NA,24,N,0068R,1_R2L,0,0,0,0,0,0,0,0,NA,OH,58.84565854,1.233168551,1.233196602,1.233345252,58.75012987,59.328,0.394827233,0.196688891,0.346704389,55.09970204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.328,0.03,1,716.2
122N07632,2.94769,16150,4,NA,NA,60,N,0250R,2_RMU,2,0,0,2,2,0,0,2,NA,OH,48.52904268,3.369486521,3.369563166,3.369969335,48.23492727,49.29934495,0.665184246,0.626565935,0.478134528,34.33981618,37.41223186,48.02914724,48.02914724,48.02914724,48.02914724,5.538775336,11.90204501,11.00661956,11.00661956,47.73297858,48.1600592,46.32903372,46.41309455,49.07736002,2.650000002,34,204.6285714
122N07952,0.19156,4474,2,NA,NA,30,N,0033R,1_R2L,0,0,0,0,0,0,0,0,NA,OH,23.77986207,0.693781318,0.6937971,0.69388073,23.77986207,24.62914286,0.342985879,0.268863798,0.22050648,18.74169466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.77986207,0,0,-1
122N09289,4.56497,13005.42227,2,NA,NA,25.04042368,N,0027R,1_R2L,6,0,1,5,4,0,1,3,NA,OH,43.113773,1.838168949,1.838210762,1.83843234,42.46483721,44.65731522,0.437116149,0.182973385,0.116398106,35.72682685,36.94845915,40.20627609,40.20627609,40.20627609,40.20627609,5.651849617,5.799742567,11.26897598,10.68549376,42.43012611,43.04334988,42.44655704,42.59152396,43.18287877,0,0,-1
122N09288,4.28675,9468.154875,2,NA,NA,23.68073194,N,0027R,1_R2L,2,0,2,0,2,0,2,0,NA,OH,45.79317507,2.036724107,2.036770436,2.037015949,45.48946205,46.97808219,0.32430512,0.184818385,0.757359212,37.18375901,36.54126736,47.20400017,47.20400017,47.20400017,47.20400017,14.83076993,14.83076993,14.83076993,14.83076993,48.82592684,48.66516415,48.34363876,48.34363876,45.92946429,0.07,2,520.8727273
122N09287,2.38723,15070,2,NA,NA,24.52857488,N,0027R,1_R2L,0,0,0,0,0,0,0,0,NA,OH,47.48081768,2.367832646,2.367886507,2.368171933,46.96190164,48.82970455,0.790910018,0.3287083,1.257621867,38.39534225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.85778757,0.04,1,477.4666667
122N08594,1.35602,7966.849613,2,NA,NA,24,N,0049R,1_R2L,0,0,0,0,0,0,0,0,NA,OH,49.81297959,3.21242198,3.212495053,3.212882288,48.8248697,52.21039572,3.3354749,0.579695896,0.394859686,38.88946616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.32651546,0.03,2,409.2571429
122N08616,0.19156,4474,2,NA,NA,30,N,0033R,1_R2L,0,0,0,0,0,0,0,0,NA,OH,23.77986207,0.693781318,0.6937971,0.69388073,23.77986207,24.62914286,0.342985879,0.268863798,0.22050648,18.74169466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.77986207,0,0,-1
122N09786,0.75299,6510,4,52,NA,48,L,0036R,3_RMD,0,0,0,0,0,0,0,0,NA,OH,60.2392,0.564198371,0.564211205,0.564279215,60.2392,60.91604494,0.145077242,0,0.318161324,53.3062517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.2392,0.01,1,954.9333333
122P04203,9.22691,72791.18668,6,60,NA,72,F,0071R,0_RI,39,0,8,31,27,0,7,20,NA,OH,68.0093008,1.518324222,1.518358759,1.518541782,67.47968715,69.11782764,1.019130975,0.503471521,0.003392239,65.08789616,66.63591693,67.79500769,67.79500769,67.79500769,67.79500769,3.9483448,3.467883683,3.251107107,4.491536676,68.57562376,68.73642214,68.84090022,68.78386747,68.0093008,0.63,3,1145.92
122P04273,0.61656,23040,4,58,NA,48,F,0033R,3_RMD,0,0,0,0,0,0,0,0,NA,OH,65.28282353,0.490501404,0.490512562,0.490571688,65.28282353,66.75536842,0.633843842,0.122156344,0.071089117,62.2579131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.28282353,0.61656,6,716.2
122P04995,1.96994,34170.44163,4,68,NA,48,F,0075R,0_RI,8,0,2,6,7,0,2,5,NA,OH,66.64166641,0.28746739,0.287473929,0.287508582,66.38175351,67.32706329,0.533485937,0.255207941,0.225985876,65.00626155,64.06924197,66.23885816,66.23885816,66.23885816,66.23885816,4.286888408,4.139103351,3.70242686,4.912876595,67.33640169,66.79597385,66.97471372,66.83794843,66.58952113,0,0,-1
122P04996,5.71618,34380.93278,4,68,NA,48,F,0075R,0_RI,11,0,0,11,11,0,0,11,NA,OH,66.81791807,0.578090983,0.578104133,0.578173818,66.52450862,67.57944454,0.61257368,0.306069563,0.248413531,65.09490274,66.05298554,65.82426158,65.82426158,65.82426158,65.82426158,2.983976556,2.320384869,2.26952575,2.092548749,67.45123627,67.18605802,67.27470053,67.12395948,66.72223075,2.44,13,1145.92
122P04942,1.4729,31903.19855,4,89.97855498,NA,42.44970089,F,0675R,0_RI,1,0,0,1,1,0,0,1,NA,OH,64.1165659,0.376015634,0.376024187,0.376069513,63.66566038,65.27307546,0.408413853,0.148083541,0.252599079,60.43179637,54.8055814,55.30576271,55.30576271,55.30576271,55.30576271,NA,1.6471732,2.984076148,3.56987389,64.13213715,65.57436311,65.30036991,65.02138102,64.01336016,0.189999999,1,1909.866667
122P04999,5.35883,35020,4,62,NA,48,F,0075R,0_RI,19,0,1,18,19,0,1,18,NA,OH,65.61832653,0.614837592,0.614851578,0.614925692,65.39589153,66.29575363,0.558343266,0.318111194,0.45859293,63.13365653,65.85013456,66.45682761,66.45682761,66.45682761,66.45682761,6.54182613,7.033295562,9.031240802,8.135088459,65.91976766,66.01972811,66.04138524,65.98021971,65.49681111,0.14,1,1432.4
122P05016,1.8853,46290,4,58.42511033,NA,48,F,0075R,0_RI,42,0,9,33,42,0,9,33,NA,OH,62.50572525,0.511763435,0.511775076,0.511836766,62.07695122,63.43065421,0.747253231,0.374549635,0.268432784,59.86587573,60.95495701,61.96833601,61.96833601,61.96833601,61.96833601,6.319167784,6.033159558,5.963596139,5.424477989,62.40993103,62.17172519,62.16352881,62.12430206,62.35259594,0,0,-1
122P04989,7.5066,43915.43836,4,67.39253929,NA,48,F,0075R,0_RI,13,0,4,9,13,0,4,9,NA,OH,66.13744493,0.571801035,0.571814042,0.571882969,65.89821581,66.87544657,1.230514608,0.231975891,0.024509407,63.03156005,65.22125364,64.95317512,64.95317512,64.95317512,64.95317512,5.836208256,4.789320681,4.19229171,3.839830343,65.82865755,65.66935506,65.65141207,65.67801181,65.96524003,0.61,2,1145.92
122P04994,3.05677,34528.45415,4,68,NA,48,F,0075R,0_RI,10,0,1,9,10,0,1,9,NA,OH,66.89587842,0.422683214,0.422692829,0.42274378,66.65949722,67.64982787,0.542030822,0.312763199,0.184242204,65.10841828,66.44560837,66.48791116,66.48791116,66.48791116,66.48791116,6.05923296,4.700037399,4.284098397,4.090765176,66.59576343,66.54361274,66.70161425,66.72686407,66.84047046,0.49,2,1432.4
122P04993,5.12179,34362.30676,4,60.49227056,NA,48,F,0075R,0_RI,20,0,4,16,20,0,4,16,NA,OH,66.84632266,0.608291001,0.608304837,0.608378163,66.57579713,67.64982863,0.560183119,0.29638921,0.220729813,65.07376062,67.46803966,65.98155269,65.98155269,65.98155269,65.98155269,6.355447165,5.000241982,4.336765129,3.942070421,66.45284739,66.69822985,66.79870289,66.8281579,66.72537033,0.93,4,636.6222222
122P05453,3.14206,16150,4,NA,NA,60,N,0250R,2_RMU,2,0,0,2,2,0,0,2,NA,OH,44.86678889,4.156579413,4.156673963,4.15717501,44.74528413,45.07740383,2.118710922,1.11942665,0.140313008,30.03279951,35.68014124,48.58391769,48.58391769,48.58391769,48.58391769,26.10492086,20.71039459,21.65328978,21.12660869,43.8860171,50.0317194,49.67993599,49.70722516,45.92639736,2.650000002,34,204.6285714
122P05210,1.52778,20740,4,4,NA,60,F,0002R,3_RMD,0,0,0,0,0,0,0,0,NA,OH,67.40205882,0.787062915,0.787080818,0.787175693,66.97117808,68.47498184,1.078639776,0.296888294,0.301948211,63.91196483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.07326829,0.06,1,1909.866667
122P06414,3.96011,13030.23634,4,56,NA,48,L,0052R,3_RMD,22,0,8,14,14,0,3,11,NA,OH,57.6016,1.200248744,1.200276046,1.200420727,57.13986373,59.36765322,0.339097203,0.188827683,0.350033656,49.61160693,56.33174172,55.72715126,55.72715126,55.72715126,55.72715126,15.10686815,14.05008556,12.42182228,11.5327697,57.24566436,57.25460241,56.93354538,56.8097199,57.71820243,0.63,6,716.2
122P06307,1.93582,14240,2,NA,NA,24,N,0068R,1_R2L,8,0,3,5,8,0,3,5,NA,OH,52.20188764,1.544749894,1.544785033,1.544971242,51.69003266,53.47021995,0.324886495,0.181786947,0.720690479,44.72128479,42.80215311,50.06748158,50.06748158,50.06748158,50.06748158,11.97738528,9.315695869,10.3596363,10.70933401,51.16076786,51.72741323,50.84973153,51.92682949,52.39813534,0.06,4,954.9333333
122P06303,0.34338,5520,2,NA,NA,22.51921169,N,0068R,1_R2L,0,0,0,0,0,0,0,0,NA,OH,53.74643478,1.463895857,1.463929156,1.464105619,53.74643478,53.74643478,0,0,0,44.98048198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.74643478,0.06,1,716.2
122P06312,0.94979,6933.677498,2,NA,NA,26.92928052,N,0068R,1_R2L,2,0,1,1,2,0,1,1,NA,OH,53.4256875,0.664397665,0.664412778,0.664492866,53.4256875,54.27371429,0.327788854,0.120358636,0,47.71656598,NA,48.64281643,48.64281643,48.64281643,48.64281643,0.959432785,1.491491524,2.374443224,2.157936333,46.03671437,49.09055845,50.99941823,52.5170243,53.4256875,0.18,5,520.8727273
122P06397,1.21389,15070,3,30,NA,42,L,0027R,3_RMD,0,0,0,0,0,0,0,0,NA,OH,64.07630499,1.468662227,1.468695634,1.468872671,63.3333913,66.21218182,0.613371683,0.318577165,0.618393343,59.40253657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.79567883,0,0,-1
122P06398,1.83402,15070,3,NA,NA,26.50183998,L,0027R,3_RMD,0,0,0,0,0,0,0,0,NA,OH,60.75894479,0.761022046,0.761039357,0.761131093,60.20491185,62.46426665,0.341741659,0.209393168,0.360293883,57.0304638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.04114667,0.25,1,1909.866667
122P06309,3.27864,6859,2,NA,NA,24,N,0068R,1_R2L,0,0,0,0,0,0,0,0,NA,OH,38.60272503,3.650288353,3.650371386,3.650811403,37.91400653,40.79534096,1.144459075,0.476933251,0.701574759,28.9269614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.47526421,0.67,3,636.6222222
122P06305,1.09945,7950,2,NA,NA,24,N,0068R,1_R2L,0,0,0,0,0,0,0,0,NA,OH,52.95010033,1.161003732,1.161030142,1.161170093,52.7736,53.59566644,0.389065887,0,0.518093814,45.51898259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.7736,0.14,2,520.8727273
122P06310,1.00528,6998,2,NA,NA,24,N,0068R,1_R2L,1,0,1,0,1,0,1,0,NA,OH,58.37109677,0.428288156,0.428297898,0.428349526,58.37109677,59.328,0.321832576,0.167335564,0.233649376,54.62739768,55.67704615,49.57545205,49.57545205,49.57545205,49.57545205,NA,4.619669392,4.38317371,3.899705839,55.90128443,57.88115017,57.60541623,58.25435458,58.37109677,0.03,1,716.2
122P06367,0.1668,4670,4,2,NA,48,L,0062R,3_RMD,1,0,1,0,1,0,1,0,NA,OH,60.048,0.879526587,0.879546594,0.879652615,60.048,60.048,0,0,4.717816444,56.11985137,57.18857143,60.048,60.048,60.048,60.048,NA,3.860031636,3.860031636,3.860031636,66.72,65.7192,64.7184,64.7184,60.048,0.1668,7,358.1
122P06415,0.6209,12703,4,56,NA,48,L,0052R,3_RMD,0,0,0,0,0,0,0,0,NA,OH,51.98232558,1.154806143,1.154832412,1.154971616,51.38482759,53.22,0.647402621,0.432759,0,40.45764695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.98232558,0.13,2,716.2
122P06381,1.28535,6510,4,52,NA,48,L,0036R,3_RMD,1,0,0,1,1,0,0,1,NA,OH,60.885,0.792501317,0.792519344,0.792614874,60.48705882,61.6968,0.42180753,0.211033955,0.107117965,53.89885373,58.57291139,47.70371134,47.70371134,47.70371134,47.70371134,NA,NA,10.48415147,7.950854619,57.85570443,55.6528819,60.03574571,60.55836373,60.61912664,0.01,1,954.9333333
122P07220,4.44254,3108.381812,4,NA,NA,34.2832426,L,0062R,3_RMD,2,0,0,2,2,0,0,2,NA,OH,51.98204984,0.652675631,0.652690477,0.652769153,51.92579221,52.37217207,1.014115227,0.550671627,0.803979527,42.8768019,NA,NA,NA,NA,NA,NA,NA,8.353772049,9.028652386,49.3640252,48.59669372,48.42045911,48.4938902,51.90894686,3.289999999,49,301.5578947
122P07330,2.94388,3272.144044,2,NA,NA,20,N,0052R,1_R2L,6,0,0,6,6,0,0,6,NA,OH,53.93367939,0.936993923,0.937015237,0.937128185,53.79679188,54.34855385,0.649649073,0.160392955,0.619844913,44.24573014,48.13275461,53.80674096,53.80674096,53.80674096,53.80674096,14.07733155,10.98570605,11.16090538,9.507769595,54.50044048,51.69740488,53.63817209,53.60632629,53.79679188,0.33,4,520.8727273
122P07329,2.25705,5440.499467,2,NA,NA,20,N,0052R,1_R2L,7,1,1,5,4,0,0,4,NA,OH,53.81046358,1.088569727,1.088594489,1.088725708,53.57393407,54.90121622,3.042355835,0.201088232,0.260543774,45.51365705,50.13255288,49.7811025,49.7811025,49.7811025,49.7811025,11.77229064,9.855829822,11.18105485,11.3289028,54.1692,52.76220779,53.38672157,53.75736114,53.81046358,0.49,9,520.8727273
122P07236,3.70818,4670,4,NA,NA,48,L,0062R,3_RMD,1,0,0,1,1,0,0,1,NA,OH,54.936,0.79536861,0.795386702,0.795482578,54.82319507,55.50706029,0.622566025,0.436611266,0.409542982,47.39627137,47.73342551,50.40697797,50.40697797,50.40697797,50.40697797,NA,5.271541923,7.053101791,7.712688513,54.22672317,50.18051576,50.11596798,50.15899983,55.1265616,1.65,19,286.48
122P07710,0.57865,9918.68363,2,NA,NA,25.26295902,N,0068R,1_R2L,3,0,0,3,3,0,0,3,NA,OH,50.07548077,0.882035725,0.882055789,0.882162112,49.59857143,50.80829268,0.429767664,0.172344539,0,41.88930281,45.78586375,49.42555316,49.42555316,49.42555316,49.42555316,0.815615958,2.087061698,12.38378872,14.00984903,52.51613445,47.01003285,47.34409091,47.34409091,50.19614458,0,0,-1
122P07719,5.12239,8680,2,NA,NA,24,N,0068R,1_R2L,13,0,1,12,8,0,1,7,NA,OH,43.49199057,3.481824697,3.481903898,3.482323607,43.2094478,44.19513454,0.343442069,0.144269703,0.74779792,33.41671689,44.15159852,44.07254955,44.07254955,44.07254955,44.07254955,7.334581642,7.349994021,8.660598333,8.082740601,40.28196203,40.32969563,40.82131695,41.25723665,43.25945437,0.74,7,440.7384615
122P07956,1.74069,14798.67027,4,60,NA,48,L,0033R,3_RMD,5,0,0,5,5,0,0,5,NA,OH,64.27163077,0.494536856,0.494548106,0.494607719,63.94371429,65.275875,0.494827466,0.246707918,0.206982125,61.3037147,62.60332502,63.48620905,63.48620905,63.48620905,63.48620905,1.528213564,4.214090359,5.323042524,4.882637309,63.8690489,64.2942449,64.60292784,64.56601188,64.16195222,0.1,1,1909.866667
122P07949,0.19321,5842.915603,2,NA,NA,41.09818175,N,0033R,1_R2L,0,0,0,0,0,0,0,0,NA,OH,27.27670588,1.078359214,1.078383743,1.078513732,26.75215385,27.82224,0.544756242,0,0,21.66748089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.82224,0.13,3,1909.866667
122P07948,0.32507,5941,2,NA,NA,48,N,0033R,1_R2L,0,0,0,0,0,0,0,0,NA,OH,27.21516279,0.920771268,0.920792213,0.920903205,26.79966412,28.19884337,0.349463799,0.30976713,0.480541884,20.51951055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.21516279,0.32507,6,1145.92
122P07713,2.05393,7919.015759,2,NA,NA,24,N,0068R,1_R2L,0,0,0,0,0,0,0,0,NA,OH,55.59509774,1.174200533,1.174227242,1.174368784,55.32057583,56.01627273,0.325784862,0.1533115,0.302362491,48.01872151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.59509774,0.23,4,440.7384615
122P07715,1.01418,6859,2,NA,NA,24,N,0068R,1_R2L,1,0,0,1,1,0,0,1,NA,OH,58.88787097,0.869528735,0.869548515,0.86965333,58.416768,59.15824355,0.368446071,0.294072842,0.682623162,55.07124327,35.10623077,47.41620779,47.41620779,47.41620779,47.41620779,NA,1.837168332,1.837168332,1.837168332,52.3113729,55.1931002,55.41544726,55.41544726,58.88787097,0.67,3,636.6222222
122P07716,1.48332,6859,2,NA,NA,24,N,0068R,1_R2L,2,0,0,2,1,0,0,1,NA,OH,59.00499448,0.597288363,0.59730195,0.597373949,58.68079121,59.99946067,0.425010374,0.132858795,0.260520528,55.58627505,49.48593911,50.75735625,50.75735625,50.75735625,50.75735625,7.519441102,5.714372563,6.272505979,5.619138495,57.70277802,57.98324659,57.41123949,57.1729773,59.00499448,1.34,6,636.6222222
122P07717,2.25767,6998,2,NA,NA,24,N,0068R,1_R2L,1,0,1,0,0,0,0,0,NA,OH,58.89573913,0.791762916,0.791780926,0.791876367,58.47202878,59.76185294,0.358806532,0.148832619,0.243660581,55.31178295,41.36189313,56.11699885,56.11699885,56.11699885,56.11699885,NA,0.696967982,10.83553973,9.387543027,57.1145315,57.71290496,57.32748736,57.20319327,58.89573913,0.03,1,716.2
122P07953,0.19156,4474,2,NA,NA,30,N,0033R,1_R2L,0,0,0,0,0,0,0,0,NA,OH,21.89257143,0.963924002,0.963945928,0.964062122,21.5505,22.9872,0.482460748,0.499307126,0,15.10704748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.24567742,0,0,-1
122P09290,4.56497,13005.42227,2,NA,NA,25.04042368,N,0027R,1_R2L,7,0,2,5,6,0,2,4,NA,OH,43.21323938,2.543210507,2.543268357,2.543574924,42.44107771,44.51699201,0.522535077,0.364621626,0.204945839,35.65155209,41.25487632,37.50432071,37.50432071,37.50432071,37.50432071,6.936509878,5.409852911,5.3200946,8.287578224,42.34363801,42.38298883,42.64400967,42.62326169,43.47590476,0,0,-1
122P09289,4.28675,9468.154875,2,NA,NA,23.68073194,N,0027R,1_R2L,17,0,6,11,9,0,2,7,NA,OH,45.79317507,1.222550099,1.222577908,1.222725278,45.32246696,47.19357798,0.381064075,0.388055672,0.882746568,37.47857934,45.22690737,42.90233454,42.90233454,42.90233454,42.90233454,7.961113712,7.553425453,8.96093087,8.422792417,44.47363828,45.20307199,45.18371691,45.0643912,45.86121842,0.07,2,520.8727273
122P09288,2.38723,15070,2,NA,NA,24.52857488,N,0027R,1_R2L,0,0,0,0,0,0,0,0,NA,OH,46.62221338,3.28569228,3.28576702,3.286163087,46.45420541,47.48081768,0.60029041,0.483940032,0.175274353,35.26110935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.39353676,0.04,1,477.4666667
122P08595,1.35602,7966.849613,2,NA,NA,24,N,0049R,1_R2L,3,0,0,3,1,0,0,1,NA,OH,49.81297959,2.340070842,2.340124072,2.340406151,49.30981818,51.93268085,4.091655009,0.623889011,1.184850129,40.22924187,39.88294118,41.90276395,41.90276395,41.90276395,41.90276395,NA,3.95851885,6.146672041,7.956196617,49.45904526,49.5286305,48.43384376,50.38375332,50.32651546,0.03,2,409.2571429
122P08617,0.19156,4474,2,NA,NA,30,N,0033R,1_R2L,0,0,0,0,0,0,0,0,NA,OH,21.89257143,0.963924002,0.963945928,0.964062122,21.5505,22.9872,0.482460748,0.499307126,0,15.10704748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.24567742,0,0,-1
108N06115,2.02935,5007.280872,2,NA,NA,24,N,0020R,1_R2L,0,0,0,0,0,0,0,0,NA,OH,57.98142857,1.013401872,1.013424924,1.013547082,57.52488189,59.88245902,0.543650973,0.262508961,0.252184675,51.97885289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.21243028,0,0,-1
108N06116,4.39012,5010,2,NA,NA,24,N,0020R,1_R2L,8,0,1,7,8,0,1,7,NA,OH,57.26243478,0.719935568,0.719951944,0.720038727,56.85047482,58.53493333,0.394722039,0.167621046,0.109514772,53.41447701,56.63473235,58.19074029,58.19074029,58.19074029,58.19074029,5.435994747,4.313619881,4.204097721,4.207811972,57.17007602,57.45377342,57.64887026,57.26243478,57.26243478,0.04,1,1145.92
