TMC,DATE,EPOCH1h,Travel_TIME_ALL_VEHICLES,Travel_TIME_PASSENGER_VEHICLES,Travel_TIME_FREIGHT_TRUCKS
108N05202,5132015,16,269.9166667,253.2727273,274.5833333
108N05202,5132015,17,271.6666667,253.3333333,277.5
108N05202,5132015,18,273.25,258.6666667,280
108N05202,5132015,19,264.5,253.1,273.8333333
108N05202,5132015,20,269,261.0909091,274
108N05202,5132015,21,269.8333333,259.3636364,274.0833333
108N05202,5132015,22,268.5454545,253.4,275.6363636
108N05202,5132015,23,267.3333333,252.7272727,278.3333333
108N05202,5142015,0,260.6363636,252.0909091,273.3636364
108N05202,5142015,1,265.1666667,257.7,274.0909091
108N05202,5142015,2,274.8333333,263,274.6666667
108N05202,5142015,3,267.3333333,249.875,269.5833333
108N05202,5142015,4,270.6666667,258.75,271.0833333
108N05202,5142015,5,267.25,254.5454545,273.8333333
108N05202,5142015,6,270.75,253.1,274.4166667
108N05202,5142015,7,272.1666667,261.3636364,276.75
108N05202,5142015,8,272.1666667,260.0833333,278.5833333
108N05202,5142015,9,264.6666667,250.7272727,273.5833333
108N05202,5142015,10,275.0833333,256.8333333,278.4166667
108N05202,5142015,11,270.1666667,252.4,279.5833333
108N05202,5142015,12,270.9166667,254.3636364,276.1666667
108N05202,5142015,13,265.8333333,251.1666667,275.4166667
108N05202,5142015,14,267.6666667,254.5833333,275.4166667
108N05202,5142015,15,265.3333333,251.4166667,275.8333333
108N05202,5142015,16,258.25,241.3636364,275.8333333
108N05202,5142015,17,270.5833333,257.8333333,280.1666667
108N05202,5142015,18,266.8333333,256.75,274.3333333
108N05202,5142015,19,259.6666667,249.9166667,272.1666667
108N05202,5142015,20,259.9166667,242.7,272.75
108N05202,5142015,21,270.8333333,252.1111111,280.1666667
108N05202,5142015,22,262.4166667,244.8888889,276.7272727
108N05202,5142015,23,257.5,249.3,271.1
108N05202,5152015,0,266,252.125,271.0833333
108N05202,5152015,1,264.25,260.5555556,266.2
108N05202,5152015,2,271.1666667,256.625,274.3333333
108N05202,5152015,3,269.4166667,259.2857143,272.5833333
108N05202,5152015,4,267.8333333,254.25,271.3333333
108N05202,5152015,5,270.1666667,251.2222222,273.4166667
108N05202,5152015,6,272.3333333,256.3,277.25
108N05202,5152015,7,267.75,251.1818182,275
108N05202,5152015,8,270.3333333,258.0909091,274.75
108N05202,5152015,9,263.75,250.4,278.0833333
108N05202,5152015,10,259.9166667,241.7272727,279.75
108N05202,5152015,11,267.1666667,258.3636364,276.5833333
108N05202,5152015,12,269.5,252.0833333,279.3333333
108N05202,5152015,13,274.0833333,250.2857143,281.5833333
108N05202,5152015,14,267.0833333,247.3,277.75
108N05202,5152015,15,256.25,250,275.4166667
108N05202,5152015,16,263.4166667,245.9166667,278.1666667
108N05202,5152015,17,264.9166667,235.2857143,276.0833333
108N05202,5152015,18,256.3333333,244.0833333,277.0833333
108N05202,5152015,19,262.1666667,250.2727273,276.25
108N05202,5152015,20,272.5833333,256.75,278
108N05202,5152015,21,270.5833333,254.6,277.1818182
108N05202,5152015,22,267.3636364,249,272.3
108N05202,5152015,23,264.0833333,251.3636364,278.4166667
108N05202,5162015,0,265.8333333,248.6666667,274.9166667
108N05202,5162015,1,252.75,242.6363636,271.0909091
108N05202,5162015,2,269.5833333,253.8888889,275
108N05202,5162015,3,268,245,270.0909091
108N05202,5162015,4,271,250.2,274.3333333
108N05202,5162015,5,278.6363636,254,278.8181818
108N05202,5162015,6,274.3333333,261.6666667,275.75
108N05202,5162015,7,269.8333333,252.1818182,277
108N05202,5162015,8,269.3636364,235.2,279.1818182
108N05202,5162015,9,267.8333333,251.2222222,278.9166667
108N05202,5162015,10,266.5833333,252.7272727,279.5
108N05202,5162015,11,265.5833333,247.4,279
108N05202,5162015,12,272.6666667,261.3,278
108N05202,5162015,13,271.9166667,256.2222222,274.3333333
108N05202,5162015,14,267,247.875,277.9166667
108N05202,5162015,15,272.75,259.8181818,279.8333333
108N05202,5162015,16,271.3333333,287.1111111,278
108N05202,5162015,17,272.4166667,256.6363636,277.5833333
108N05202,5162015,18,266.3333333,250.8,273.5833333
108N05202,5162015,19,277.9166667,256,281
108N05202,5162015,20,269.4166667,244.1111111,281.5833333
108N05202,5162015,21,267.8181818,247.7,284
108N05202,5162015,22,274.3333333,251.3,281.6363636
108N05202,5162015,23,274.3636364,246.8,279.3
108N05202,5172015,0,267.7272727,255.7777778,274.8888889
108N05202,5172015,1,258.1428571,256.1666667,271.75
108N05202,5172015,2,275.4545455,251,281.9
108N05202,5172015,3,259.2857143,248.3333333,263.6666667
108N05202,5172015,4,279.75,266.5,279.5714286
108N05202,5172015,5,288.0909091,275.25,290.4
108N05202,5172015,6,277.9166667,249,284.1666667
108N05202,5172015,7,263.4,251.7142857,275.6666667
108N05202,5172015,8,260.9166667,256.2,267.375
108N05202,5172015,9,256.0833333,245.6,277.75
108N05202,5172015,10,263.1666667,249,272.8333333
108N05202,5172015,11,266.4166667,254,277.5
108N05202,5172015,12,268.9166667,247.4166667,277.5833333
108N05202,5172015,13,258.1666667,246.0833333,276
108N05202,5172015,14,261.8333333,255.6,276
108N05202,5172015,15,258.75,243.9090909,276.8181818
108N05202,5172015,16,261.6666667,242.9,277.0833333
108N05202,5172015,17,258.1666667,248.5833333,276
108N05202,5172015,18,267.75,262.5,275.8333333
108N05202,5172015,19,264.1666667,258.0833333,276.0909091
108N05202,5172015,20,272.25,257.9,282.6666667
108N05202,5172015,21,272.6363636,257.5,305.9090909
108N05202,5172015,22,272.3636364,248,280.6363636
108N05202,5172015,23,275,259.2222222,283.75
108N05202,5182015,0,264.0909091,251,272.9
108N05202,5182015,1,274.3636364,252,281
108N05202,5182015,2,268.7777778,257,270.3333333
108N05202,5182015,3,270,254.6,274
108N05202,5182015,4,264.4545455,258.2,270.1111111
108N05202,5182015,5,272.1818182,251,278.2
108N05202,5182015,6,286.6666667,324.9,280.5454545
108N05202,5182015,7,266.1818182,248.2857143,278.4545455
108N05202,5182015,8,271.0833333,253.625,274
108N05202,5182015,9,272.6666667,254.2,277.3636364
108N05202,5182015,10,255.6666667,233,279.4166667
108N05202,5182015,11,260.9166667,252,272.9166667
108N05202,5182015,12,254.4166667,243.5833333,279.8333333
108N05202,5182015,13,258.1666667,248.0833333,278.75
108N05202,5182015,14,265.5833333,253.75,275.75
108N05202,5182015,15,255.0833333,247.4166667,278.6666667
108N05202,5182015,16,266.1666667,251.7,275.5
108N05202,5182015,17,268.25,251,275.4166667
108N05202,5182015,18,267.9166667,252.6363636,277.5833333
108N05202,5182015,19,270.25,256.9166667,274.6666667
108N05202,5182015,20,271.5833333,256.6,275.5833333
108N05202,5182015,21,271.8333333,257.5,276.75
108N05202,5182015,22,265.5,255.6363636,273.6666667
108N05202,5182015,23,269.8333333,256.8181818,273.6666667
108N05202,5192015,0,267.6666667,257.25,275.9
108N05202,5192015,1,265.4545455,249,269.4545455
108N05202,5192015,2,269.4166667,252.5,273.4166667
108N05202,5192015,3,266.9166667,250.8,269.25
108N05202,5192015,4,263.2727273,267.1111111,266.3
108N05202,5192015,5,267.6666667,260,270.6666667
108N05202,5192015,6,269.8333333,255.75,272.1666667
108N05202,5192015,7,274.5833333,259.8888889,277.5
108N05202,5192015,8,268.25,259,271.75
108N05202,5192015,9,272.3333333,261.0833333,275.5833333
108N05202,5192015,10,268.9166667,251.0909091,277.5833333
108N05202,5192015,11,270.5,259.4166667,274.9166667
108N05202,5192015,12,263.0833333,248.0909091,277.1666667
108N05202,5192015,13,266.8333333,251.25,275.9166667
108N05202,5192015,14,263.75,249.2727273,274.4166667
108N05202,5192015,15,269.8333333,254.5454545,275.6666667
108N05202,5192015,16,265,254.0909091,277.0833333
108N05202,5192015,17,258.4166667,245.9166667,270.75
108N05202,5192015,18,267.1666667,251,274.5
108N05202,5192015,19,267.5833333,255.5,272.75
108N05202,5192015,20,274,251.6,281.25
108N05202,5192015,21,271.9166667,255,282.0909091
108N05202,5192015,22,263.9166667,256.3636364,270.5454545
108N05202,5192015,23,269.8333333,258.1,275.75
108N05202,5202015,0,264.9166667,254.3,274.1818182
108N05202,5202015,1,265.9166667,255.7777778,270.5833333
108N05202,5202015,2,269,265,269.6666667
108N05202,5202015,3,266.5,257.1666667,267.5833333
108N05202,5202015,4,268.0833333,255.7,271.5
108N05202,5202015,5,270.3333333,274.6,272.25
108N05202,5202015,6,262.6666667,247.4,270.25
108N05202,5202015,7,272.25,247.2222222,278
108N05202,5202015,8,265.6666667,252.5,276.6666667
108N05202,5202015,9,256.8333333,244.3636364,276.0833333
108N05202,5202015,10,258.75,247.4166667,276.25
108N05202,5202015,11,270.3333333,252.9,276.3333333
108N05202,5202015,12,266.5,255,274.4166667
108N05202,5202015,13,267.5833333,258,274.5833333
108N05202,5202015,14,267.5833333,255.1818182,277.4166667
108N05202,5202015,15,265.3333333,255,276.9166667
108N05202,5202015,16,267.25,253.5833333,275.3333333
108N05202,5202015,17,264.5833333,247.4545455,279.4166667
108N05202,5202015,18,271,261.3636364,276.5833333
108N05202,5202015,19,268.0833333,253.6666667,277.9166667
108N05202,5202015,20,275.4166667,255.5833333,277.4166667
108N05202,5202015,21,269.5,252.5,272.0909091
108N05202,5202015,22,269.9166667,260.5454545,307.1666667
108N05202,5202015,23,276.6666667,261,278.4166667
108N05202,5212015,0,272.75,261.7,273.5833333
108N05202,5212015,1,267.9090909,252.2222222,269.9090909
108N05202,5212015,2,265.25,261.2,269.5833333
108N05202,5212015,3,276.5833333,252.7142857,277.8333333
108N05202,5212015,4,272.5833333,257.1,274.1666667
108N05202,5212015,5,271.6666667,262.3636364,272.5
108N05202,5212015,6,266.25,250.2,272.5833333
108N05202,5212015,7,274,253.7272727,276.75
108N05202,5212015,8,272.4166667,257.7272727,277.3333333
108N05202,5212015,9,264.75,247.5833333,279.3333333
108N05202,5212015,10,262.8333333,255.4166667,276.0833333
108N05202,5212015,11,269.9166667,254.75,277.5
108N05202,5212015,12,257.6666667,244.5,277.5833333
108N05202,5212015,13,269.0833333,259.25,273.4166667
108N05202,5212015,14,265.1666667,247.8333333,280
108N05202,5212015,15,271.3333333,253.9090909,275.3333333
108N05202,5212015,16,269.5,257.25,272.75
108N05202,5212015,17,263.75,249.9090909,270.75
108N05202,5212015,18,260.4166667,248.0833333,272.9166667
108N05202,5212015,19,268.5,256.3333333,275.25
108N05202,5212015,20,255.75,239.6666667,276.1666667
108N05202,5212015,21,264.1666667,251.6,274.1666667
108N05202,5212015,22,264.25,245.6666667,270.25
108N05202,5212015,23,258.4166667,244.75,277
108N05202,5222015,0,265.6666667,249.8181818,272.3333333
108N05202,5222015,1,263.1666667,252.75,269.4166667
108N05202,5222015,2,262.8333333,247,274.9166667
108N05202,5222015,3,264.5833333,258.6666667,267.9090909
108N05202,5222015,4,270.4166667,259.4444444,271.6666667
108N05202,5222015,5,272.9166667,255.5,276.75
108N05202,5222015,6,269,256,272
108N05202,5222015,7,271.75,257.2222222,277.9166667
108N05202,5222015,8,281.75,259.6,293.4166667
108N05202,5222015,9,295.5833333,282.8333333,307.3333333
108N05202,5222015,10,294.3333333,286.8181818,300.3333333
108N05202,5222015,11,284.9166667,271.3636364,293.5833333
108N05202,5222015,12,275.8333333,254.375,279.1666667
108N05202,5222015,13,261.5833333,243.1818182,279.9166667
108N05202,5222015,14,274.75,260.6666667,283.9166667
108N05202,5222015,15,264.25,245.9,274.0833333
108N05202,5222015,16,250.75,250.5454545,274.5
108N05202,5222015,17,264.3333333,262.6,277.75
108N05202,5222015,18,267.25,250.9,275.3333333
108N05202,5222015,19,268.1666667,250.2222222,277
108N05202,5222015,20,265.6666667,246.3,277.9166667
108N05202,5222015,21,253.8333333,244.6363636,270
108N05202,5222015,22,251.4166667,237.5555556,272.8333333
108N05202,5222015,23,270.8181818,270.125,273.3636364
108N05202,5232015,0,254.75,243.3,273.0909091
108N05202,5232015,1,263.75,249.8,269.1666667
108N05202,5232015,2,266.6666667,250.8333333,274.3
108N05202,5232015,3,274.25,250.2,277.9166667
108N05202,5232015,4,270.9166667,255.5,272.3333333
108N05202,5232015,5,270.1666667,250.1428571,277.25
108N05202,5232015,6,275.6666667,255.5,283.0909091
108N05202,5232015,7,255.3333333,242.1,275.1818182
108N05202,5232015,8,255.6666667,235,278.9166667
108N05202,5232015,9,263.25,246.75,273.75
108N05202,5232015,10,249.6666667,235.4166667,277.3333333
108N05202,5232015,11,259.25,246.5555556,275.6666667
108N05202,5232015,12,253,233.6666667,276.1666667
108N05202,5232015,13,265.8333333,246,280.0833333
108N05202,5232015,14,273.0833333,250.1111111,281.1666667
108N05202,5232015,15,298.5,264.4,299.4166667
108N05202,5232015,16,271,248.4444444,282.0833333
108N05202,5232015,17,274.25,248.25,283.75
108N05202,5232015,18,262.9166667,246.2,275.75
108N05202,5232015,19,268.9166667,253.625,275.9166667
108N05202,5232015,20,272.0833333,251.4545455,280.0909091
108N05202,5232015,21,272.25,264.5555556,276.8181818
108N05202,5232015,22,275.5,263.3333333,277.0833333
108N05202,5232015,23,280.0833333,256.3333333,285.0833333
108N05202,5242015,0,266.3,246.5,285
108N05202,5242015,1,276,NA,276
108N05202,5242015,2,271.1111111,252.5,277
108N05202,5242015,3,273.6,244,280.9
108N05202,5242015,4,276.6,266,276.7
108N05202,5242015,5,275.7272727,282,275.7272727
108N05202,5242015,6,272.1818182,254.5,281.8571429
108N05202,5242015,7,277,246,284.1818182
108N05202,5242015,8,274.5833333,247.1428571,280.9166667
108N05202,5242015,9,277.0909091,261.25,278.6363636
108N05202,5242015,10,261.6666667,248.4444444,275.6666667
108N05202,5242015,11,271.0833333,257.8888889,277
108N05202,5242015,12,261.75,247.1428571,275.25
108N05202,5242015,13,277,252.75,280.5
108N05202,5242015,14,274.5833333,243.8333333,283.25
108N05202,5242015,15,263.25,242.2222222,282.5454545
108N05202,5242015,16,288.5833333,1800.333333,288.1666667
108N05202,5242015,17,255.75,246.4166667,274.5
108N05202,5242015,18,269.3333333,257,278.8333333
108N05202,5242015,19,271.1666667,255,279.2727273
108N05202,5242015,20,256.6666667,242.2727273,278.0909091
108N05202,5242015,21,258.8333333,243.5555556,277.6363636
108N05202,5242015,22,269.25,260.4444444,274.2
108N05202,5242015,23,272.5833333,257.625,278.3333333
108N05202,5252015,0,277.2,261.25,281.5555556
108N05202,5252015,1,263.1,242.6666667,272.2
108N05202,5252015,2,270.9090909,259.4,278.1818182
108N05202,5252015,3,275.7142857,249,280.1666667
108N05202,5252015,4,253.5714286,246.8,281.4
108N05202,5252015,5,282.6363636,263,282.7272727
108N05202,5252015,6,271.4444444,252.25,280.25
108N05202,5252015,7,274.3636364,258,278.5454545
108N05202,5252015,8,274.8181818,252.8571429,277.1818182
108N05202,5252015,9,271.6363636,244.5,279.6363636
108N05202,5252015,10,258.1666667,243.5454545,275.5833333
108N05202,5252015,11,274.25,255.3333333,278.6666667
108N05202,5252015,12,272.1666667,251.3333333,279.4166667
108N05202,5252015,13,263.9166667,252.3333333,275.6666667
108N05202,5252015,14,255.4166667,243.9090909,278.5
108N05202,5252015,15,261.5833333,253.6363636,278
108N05202,5252015,16,262.3333333,252.8333333,271
108N05202,5252015,17,270.8333333,257.6666667,276.8333333
108N05202,5252015,18,264.75,252.25,275.6666667
108N05202,5252015,19,264.3333333,253.8333333,285.3333333
108N05202,5252015,20,268.4166667,254.4545455,272.5833333
108N05202,5252015,21,272.8333333,261.1666667,279
108N05202,5252015,22,280.6666667,258.25,379.25
108N05202,5252015,23,275,251.25,279.5833333
108N05202,5262015,0,272.9090909,244.6,279.0909091
108N05202,5262015,1,259.7777778,255.875,263.5
108N05202,5262015,2,281.5,239.5,287.1111111
108N05202,5262015,3,266,254.5,268.6363636
108N05202,5262015,4,278.4545455,267,282.375
108N05202,5262015,5,268.7272727,250,274.6666667
108N05202,5262015,6,275.5,256.6,278.25
108N05202,5262015,7,275,256.5,278.9166667
108N05202,5262015,8,270.6363636,256.7777778,274.9
108N05202,5262015,9,264.6666667,253.2727273,273.4166667
108N05202,5262015,10,262.6666667,255.6363636,275.5833333
108N05202,5262015,11,259.1666667,246.2,297.75
108N05202,5262015,12,274.1666667,NA,274.1666667
108N05202,5262015,13,264.8333333,246.8333333,275.5833333
108N05202,5262015,14,269,253.5,277.5833333
108N05202,5262015,15,263.8333333,256.75,279.4166667
108N05202,5262015,16,262.8333333,247.6666667,278.3333333
108N05202,5262015,17,269,247.5555556,282.0833333
108N05202,5262015,18,267.25,257.4166667,279.5
108N05202,5262015,19,262.6666667,251.25,272.25
108N05202,5262015,20,269.1666667,260.25,275.5454545
108N05202,5262015,21,269.75,264,272.3333333
108N05202,5262015,22,266.1666667,259.6666667,274.2727273
108N05202,5262015,23,271.0833333,264,272.6666667
108N05202,5272015,0,272.1818182,257.2857143,277.7
108N05202,5272015,1,268.0833333,262.2222222,273.2727273
108N05202,5272015,2,255.9166667,241.5,272.3333333
108N05202,5272015,3,272,255,273.3636364
108N05202,5272015,4,272.75,257.6666667,274.6666667
108N05202,5272015,5,270.0833333,244.8,274.4166667
108N05202,5272015,6,264.6666667,251.1428571,269.9166667
108N05202,5272015,7,271.8333333,265.75,272.5833333
108N05202,5272015,8,263.5833333,255.4545455,276.3333333
108N05202,5272015,9,274.1666667,260.75,277.5
108N05202,5272015,10,270.0833333,254.4545455,274.75
108N05202,5272015,11,274,250,277.5
108N05202,5272015,12,262.6666667,252.75,275
108N05202,5272015,13,269.9166667,260.3333333,277
108N05202,5272015,14,271.75,254.3333333,277.5833333
108N05202,5272015,15,291.1666667,308,275.9166667
108N05202,5272015,16,271.3333333,255.0909091,277.5
108N05202,5272015,17,269.5,251.6,276.9166667
108N05202,5272015,18,270.0833333,254.1818182,276.6666667
108N05202,5272015,19,268.9166667,249.2,275.75
108N05202,5272015,20,270.9166667,246.75,275.75
108N05202,5272015,21,263.9166667,252.8181818,275.5
108N05202,5272015,22,258.1666667,249.4545455,265.1666667
108N05202,5272015,23,272.2727273,260.1111111,279.2727273
108N05202,5282015,0,259.4166667,244,268.9166667
108N05202,5282015,1,267.6666667,256.375,269
108N05202,5282015,2,267.1666667,252.3333333,271.8333333
108N05202,5282015,3,268.75,256.1,271.5
108N05202,5282015,4,270.1666667,257.2,271.3333333
108N05202,5282015,5,273.5,257.7272727,283.8333333
108N05202,5282015,6,267.25,256.7,272.0833333
108N05202,5282015,7,266.3333333,251.2,275.0909091
108N05202,5282015,8,271.75,257.625,273.1666667
108N05202,5282015,9,269.6666667,258.1818182,273.25
108N05202,5282015,10,270.75,259.0833333,275.0833333
108N05202,5282015,11,265,247.7,275.75
108N05202,5282015,12,260.75,246.3333333,275.5833333
